,CleanedText,Type,Rating
1682,they admitted they messed up an upgrade on the broadband disconnected our landline assigned another number without our knowledge and did nothing to resolve it you cannot contact them live chat is totally unhelpful,Bad,1.0
1683,it is disgusting how you advertise one monthly price and then after signing up are immediately told of the price increase a couple of months into the contract so misleading and greedy,Bad,1.0
1684,if i could leave negative stars i would i am so switching providers i have been a payg customer forever and used to find o pretty good however this experience has been the most awful customer example i think ive ever friday morning i signed into my account online and switched from a bundle to a bundle a bundle being unlimited calls and texts and xx amount of data allowance for the month the amount dependent on the bundle purchased received email confirmation that the new bundle was in effect and then topped up which gave a balance of and received email and text confirmation of the top up and balance what should then have happened was deducted from my balance for the bundle leaving a balance of something clearly went wrong with their system because i was debited from my balance for the old tariff which i had switched contacted the team via facebook messaging and ended up going back and forth over the the meantime my remaining balance was dwindled down to by sunday evening i still had not received assistance so i called customer servicethe first call i was on hold a good minutes before sam answered wasnt sure he would assist so i asked to speak with a manager after another or so minutes on hold he hung up the calli called back and got tamara tamara was less than friendly and by now i was very frustrated i explained the whole situation and after another wait while she reviewed my account she was able to instate the bundle which she admitted had not been activated correctly however proceeded to give me all sorts of reasons why she couldnt credit my balance back to which was where it should be after the bundle was debited i had to insist on speaking to a manager to be put through to one william who i then had to explain the entire situation to again he finally relented and credited my balance but to by this time i had lost the will to live and couldnt be bothered to further argue for the difference this call was minutes in duration i wrote feedback to o via their messaging on facebook but i doubt it will be considered i noted their review and rating page on facebook appears to be blocked judging from their trustpilot score i can imagine why,Bad,1.0
1685,i upgraded to a hub which has speeds up to mbps on installation i noted that the speed i received was much lower virgin media after much persuasion sent a technician to check this on nov after testing on site he confirmed there was a fault but due to a local area fault he left and promised to return to fix the problem later in the day but did not return virgin media then rescheduled another appointment on dec but the tech did not show up on contacting virgin media they then confirmed that no appointment was made and they are now not sending another tech as they maintain there is no problem i cannot believe that a company can treat their customers in such an appalling manner,Bad,1.0
1686,re my review disconnected with no my from vodafone uk feb so that we can take a closer look into whats gone on so far please message us on facebook at or via twitter contacted waste of time as always did not expect anything else from them was pushed away with the reason that phone is not registered on my just dropped the conversation think they can take money from my account and can not send it back to the same account i used this number for years paid always from the same bank account vodafone you are thieves you are making fun of people replying here and sending to your team to sort things out you just pretend here that you are willing to help and i lost thousands in my paypal account because i cant get access without that number your company must be shut down,Bad,1.0
1687,aweful they are literally stole euros from me for things i never asked for no one is calling me back,Bad,1.0
1688,my upload speed has been terrible and when i contacted talk talk about it the agent copied and pasted irrelevant script so i ended up being told specifically to take apart my telephone socket for nothing then to be told off by the agent for doing it terrible customer service very disappointed as i have been with them for so many years,Bad,1.0
1689,very poor they created a new contract for us without our consent this is fraudulent and against the law be very carefull when you deal with them,Bad,1.0
1690,i pay a month but internet is total crap its so bad that u cant even send a message on messenger and cant even load new emails and even a google page useless,Bad,1.0
1691,broadband constantly dropping out which means i have nothing no internet and no tv phone customer services which run an automated test and say no problems detected and then hangs up when you try to get through to an advisor it just says to use online to log a problem erm i would if i had internet not very happy with the service at all but in an month contract so kind of stuck with it for now,Bad,1.0
1692,cancelled my tv service but want still bill me and then refund me next month,Bad,1.0
1693,i purchased a pay as you go bundle from vodafone on december the st the money was deducted from my card on dec nd to date i havent received my sim because of an outbreak of at my local mail delivery office upon querying this with customer services through an online chat session i was told that according to them i dont exist as a customer despite having given them all my details so vodafone have deducted money from my account and claim that i dont have an account with them when i explained that the vodafone app told me that i can set up an account when the sim card arrives i was told that youll have to wait until the sim card arrives so much for customer service and no i dont have any of my order details either,Bad,1.0
1694,when things go wrong forget it customer service is from all over the world and you just get the run package is always going up to pay for the new starts so if your thinking of joining leave after months,Bad,1.0
1695,have ended up paying almost pound for a bill thats only was told we would have a pound credit and a discount that never happend customer service staff are snotty and dont listen to customers would leave if i could get out the contract,Bad,1.0
1696,ive lost my phone currently up to mins and counting and yet to talk to anyone,Bad,1.0
1697,terrible network coverage constantly losing service unable to make calls andor use the internet to compound things further the only communication with call handlers is via email dreadful network,Bad,1.0
1698,i cancelled an order days before i was due to be connected and was told the cancellation would take hours days later and i called to ask why my order had not been cancelled and i was in a chat box for hours different people and given inconsistent information all the way through the hours and still told it could be anything up to another days worse example of i have ever came across,Bad,1.0
1699,hello you for leaving a reviewwe always appreciate any feedback from we can help with anything else please let us,Bad,1.0
1700,awful company to deal with stay well away if youre able to,Bad,1.0
1701,rubbish tv absolutely rotten picture quality new box is not worth changing too anyone offered it refuse does not do what it says when contract up im off,Bad,1.0
1702,as a new customer i am amazed at their have struggled for weeks to find out why i cannot log in to my vodafone and still they cannot resolve the abysmal reviews are voda is helpless to improve,Bad,1.0
1703,unable to connect to my home broad band since this morning cant even check my connection on line as that doesnt work either,Bad,1.0
1704,such bad poor net dropping every day and not been able to watch half the tv as gose off and had to call up over and over to get sorted and months later still the same bad do not get the speed i should and pay for and no comp or credit back for all the lose i have will be soon ends,Bad,1.0
1705,i have used gaff for around the last years and not had any problems relating to service during that time however my last phone i sent back for a charging fault and while they fixed that problem no problem as the phone was under warranty however when they returned it to me there was a huge crack running all down the back of the phone case after i reported this to them they refused to admit that they or the way they packaged it just wrapped in a card sleeve no bubble wrap or any other form of protection and refused to fix it at the time i didnt argue the have just bought a new phone from them it it to came damaged and extremely poorly packaged two huge cracks on the screen making it pretty much unusable i sent it back well within the day warranty and they have again refused to fix it instead trying to charge me over for something that i received already damaged this is against the the consumer rights act and my emails to them over the last week have yet to be answered i cannot and would not recommend to anyone based on my recent experience with them,Bad,1.0
1706,there is a problem with the telephone service the web page says updates will be provided they are not the problem has now been known for over hours and still no updates used the chat service and they have no information either why is providing information to customers of a service breakdown so difficult,Bad,1.0
1707,crap service i cant believe they are still operational never recommend them to anyone,Bad,1.0
1708,i switched my broadband from virgin media to talktalk broadband i am afraid this was a huge mistake initially everything worked fine for two months or so but after that the connection is unstable rendering my service am not able to stream anything barely able to open my emails if i need to do anything urgent i use my mobile phone tethering servicei contacted their technical support team via phone and online chat they were not even able to access my router remotely to do the checks and upgrades i was told to wait for another hours for someone to have a look at it they offered no partial refund in the meantime what depresses me is that i will have to put up with this for months please do not make the same mistake go for more reputable providers little update just received reply from mike talktalk to contact them via twitter dear mike what is wrong with you ringing me on my phone what makes you think every customer uses twitter i seems to be just another kick it into the long grass approach final update after spending hours of the phone i was finally released from the contract to this date broadband is still not working the fault was reported back mid february and today is th april i arranged my new broadband provider switch for th may,Bad,1.0
1709,prices increase regularly explained as service i do not notice any improved speeds or stability,Bad,1.0
1710,awful awful company failed to install our wifi at the first instance then took weeks to attempt reinstallation inept customer service and support channel drove me to change providers was still charged for failed installation which hurt my credit score and have only just resolved the credit damage months later just a calamity of a company please be warned,Bad,1.0
1711,dont bother with them unless you have more patience than gandhi himself despite the high speeds they offer you never actually get high speed internet or even a consistant connection for that matter their online account system is an absolute pss take too half the time it says that this part of the site is down for maintenance and then it doesnt become available again for another weeks and when it comes to cancelling me its difficult theres no feasible way of doing it online even when you can get on to your account i had to call them up go through a longa option selection and then wait forever on hold once i finally got through to someone i was forced to listen to them tell me about alternate packages that id be better off upgrading too instead despite me telling them that ive already been made aware of these offers and have already started with a new isp,Bad,1.0
1712,i was with ee for years i gave notice to cancel when my last contract ended they said i didnt fair enough l they put me on sim only pay as you go i topped up it used in hours of general local chat it wouldnt let me online even though it kept telling me to go online to get my pac code it kept telling me to top up again if i wanted to call customer service i wouldnt i called if another phone they kept me waiting for over an hour i gave up in the end they are now emailing me telling me my latest bill has arrived to log on to see it it wont let me log on i txt fir my balance i owe nothing dont take my word for it if your thinking about joining ee check there own ee community reviews youd probably not want to join there network,Bad,1.0
1713,chat form very unclear and could not access the link to terms and conditions t tried chat now three times each time very long waits and persistant asking me to repeat my question finally the page reset itself and i had to give up,Bad,1.0
1714,im very disappointed with this service my internet is keep cutting off i only have wifi in the room where i got my virgin media wifi box as soon as i go in the next room kitchen or upstairs my wifi does not work i rang weeks ago and spoke to virgin media team and the person i spoke to he said he has order me a device which i need to plug it in diffrent room and i will get better signals im still waiting i havnt received any things and for that device i will have to pay quid extra each month im thinking of leaving virgin media and switching to a different supplier,Bad,1.0
1715,along with many others virgin transferred my two phones to but only one got there in the end i had to be issued a new sim card i complained to both companies but neither came up with a reply now both phones are on o but they only managed one direct debit more calls terrible customer service will be changing suppliers o never seem to listen stay away is my advice,Bad,1.0
1716,i set up the direct debit through the ee app for more than times it showed thanks for setting up the direct debits but even month they charged me for late payment this is a theft a big theft from are very professional never ever take a contract from ee,Bad,1.0
1717,virgin are putting their prices up so i thought i would take the opportunity to leave and find a better deal wrong on the one occasion that i got through to i was politely put on hold twice and then disconnected after an hour an minutes on the call i could not stomach a redial tried in all seven times to cancel each taking at least minutes great broadband customer service shocking mr branson you should be ashamed,Bad,1.0
1718,no care for the customer at all i was at the end of my months cancellation notice last day and i got in contact to change my mind to remain on my contract until december initially i got told i would have to agree a new month contract but i said no chance i just want to continue my contract til december i got told ok no problem then a week later i got a new bill for over when i was on a month contract and even though i was still within my contract cancellation notice i got told because they had to re connect my services i got put onto a standard rate of a month i never got told this and i put in complaints of which all got closed without any contact the last complaint didnt do any better but i did speak to someone but nothing ever got poor and disappointed as i have been a customer for years but there prices are too much as i can get mbs full fibre thats just being installed in the area for a month after months,Bad,1.0
1719,i cannot believe what a terrible experience i have had with talktalk we signed up with them for broadband as we saw they advertised a minimum mb download have been with them almost a month and in that time i got above mb for a grand total of minutes this was after dad and i spent hours on the phone with them going through tests ever since then the internet has got slower and slower to the point where i got as little as mb download speed so dad rang them up again today to try and get a solution and all they could offer me was an engineer to come out in days we live just outside london and i cannot believe that when you literally cant do anything on the internet they expect you to wait escalated it a customer service manager vivian dijon who was of course based in manilla she couldnt have been more patronising and less helpful she basically said dad had to deal with it dad then said i just wanted to cancel my contract because they havent come close to providing near their minimum service and she said he had no evidence to prove this and my only option was to wait what about the hours he spent on the phone before and the poor service we have received off the back of that she said our only options were to wait days with no internet for an engineer to come and see if he could fix the internet or pay to cancel the wouldnt give my dad the number of anyone in the uk to speak to and told us we would have to wait days to speak to someone in the what the heck is this crap i am disgusted at your customer service quality of product and your general approach to business i want a response to this message,Bad,1.0
1720,why cant ee do better for its customers i live in a big city bristol bs and my mobile signal is not good when it rains as the trees that are around the signal mask stop the signal as so the signal late at night shuts down to say power in some way saving power is a good thing but for using a mobile it is not so now i have to buy broadband through bt so now i need to drop my package down but why is it so hard to chat to the right person about the trees or show how bad the signal is to the right ee staff person that can help so now i been told to move away from ee i thought bt maybe a good bet but guess what their with ee what happened to bt and its mobile they ran away to virgin mobile bt gets better ee deals it shows god it silly why can i just get a good deal with a good signal i ask,Bad,1.0
1721,wifi does not work properly at all keeps on crashing overall broadband is quite slow and i was recommended this by my brother would not recommend virgin media to anyone,Bad,1.0
1722,ive been trying to get my service installed for the past months and still nothing has been done i am in an endless loop chatting with twitter support text message support and speak to their useless absolutely careless and advisors i still will be their customer if they ever decide to my install but if i had a choice i would definetly go with any other provider who is capable of offering me fibre absolute customer service go for community fibre instead if you have them in your area,Bad,1.0
1723,if i could give negative stars i would i moved house and instead of just changing my address they cancelled my account and opened a new one which led to me spending hr and minutes on the phone to four different agents to activate it i was promised a hour call back and have been waiting three weeks,Bad,1.0
1724,tried to sign up for a mobile everything seemed ok got contract etc on the day it was supposed to arrive it didnt so rang up sent round people with no joy to find they had a problem with my bank iam with virgin money told them to cancel contract all of a sudden iam getting bombarded with calls with no one answering rang them up couldnt get as they couldnt find my address have virgin broadband seems this company has gone way down when it comes to calls centres are so bad had to repeat myself times and they could not understand me,Bad,1.0
1725,i refer a friend a year ago we still didnt get also a year they put up your bill my friend had told he will pay after discount months they take from his account per month we both finish with them now,Bad,1.0
1726,constant interruptions very slow broadband speed in spit of paying for fastest download speeds repeated estimates for solving problems that just,Bad,1.0
1727,i had weeks to find a company after leaving sky i ordered talk talk fibre i got a order id with a installation date days later no email went on chat and different people couldnt find order i gave them benefit of doubt and tried again days i received order number i even received top cashback and yet no email or text so spent an hour on the chat being told again by different people no order disgrace,Bad,1.0
1728,dear a lot for sharing your feedback with uswe are extremely sorry to hear about your experience with we realise that you faced issues with there is any failed transaction the charges will be reverted back to your bank account please check with your bank statement to check have an option where you can recharge through phone please dial from your number to reach the we endeavour to maintain a high quality of service for our customers therefore please provide us with your number and copy of your bank statement to this will enable us to investigate this matter in detail to resolve the issue you team,Bad,1.0
1729,awful customer service they do not listen to what youre saying and have you repeating pointless i have had no internet for days now and still nothing has been done about it every time i call we repeat the same process and questions absolute joke,Bad,1.0
1730,utterly horrendous customer servicei agreed a package that i was very happy with and ready to praise virgin to the hilltops but the engineer said that the cabling was going to be difficult and make a mess he was right and a very nice guy he suggested a stream box this meant i wont be able to record but i took that on the said that i would need to talk to customer services and they would change the contract after a long conversation they agreed me a contract which they told me was exactly the same but a month cheaper im still very happy at this the engineer finds out theyve changed the install date to days later so the router wont start up annoying this was despite the engineers being on the line to them they knew he was at my then another calls up to now and they cant sort it and in the end just cut me engineer luckily managed to call his boss and sort the date annoyed but sets up the tv no sports its just a bog standard package the equivalent of i am really more calls to customers service and i finally get through to a nice scottish lady who says she will sort it out and call me tomorrow she never calls day off is spent and i have to find time to call again get through to a nice fella who says they cant sort me out a package and ill just have to add on the extra apps and that will be more expensive than my original am totally stressed and i have nothing to show for itthe broadband is fast but i have no utter shambles of a company i wish id stayed with have no idea what to do next,Bad,1.0
1731,avoid at all at all costs they talk you into switching early and tell you theyll cover your switching costs they dont tell you how to claim the switching costs all they do is wait until you complain and its too late to get a termination letter from your incumbent provider and dont say that they need a specific letter dated in a certain date and theyll only pay a fraction of it in fact they wont pay any if it even if you clearly demonstrate that you have paid ongoing and outstanding fees with your incumbent provider and email them the evidence you need to roll a with one dice to get the money they wont acknowledge what was said by the conman salesperson either or not said my recommendation is to go to the financial ombudsman win or lose it costs them for the process dont change early it will only benefit bt and they wont pay switching fees even if they promise to i work for a larger financial institution than bt and we have a similar option unlike bt we tell new customers what they need to do at point if sale if they cant satisfy the full criteria we sign it off anyway as long as they can demonstrate they have ongoing costs even if it is not the letter we asked for whats the point in arguing we get a happy customer that doesnt leave doesnt complain doesnt go to the financial ombudsman doesnt keep emailing us and phoning us doesnt cost our services time and money and we care about our customers if they can prove they have ongoing costs and weve promised to pay it we pay it why waste each others time why dont you see sense bt and have some consideration for your customers your ongoing costs and your staff with the time im taking up speaking to your staff and the financial ombudsman fee why make it so hard,Bad,1.0
1732,so virgin look after their long term customers by hiking the prices up every year in order for me to even stay remotely close to the monthly amount paid last year i had to give up half my service and this last week my internet keeps dropping while i am trying to work from home if there was any other option in the area i live to choose another provide i would their customer service through my renewal was shocking as i was promised packages by a rep that he couldnt deliver and in correct contracts later they finally included the sports i said i wanted to keep all along it took me hours in total over several different phone calls and internet chats to get it sorted to sum them up they are as useful as a chocolate fire guard,Bad,1.0
1733,reading the reviews here gives me vivid flashbacks of the experience i had with this dreadful company connection constantly dropping at one point i lost a good deal on a holiday i was booking talk talk crashed right at the time of clicking on pay now i could not get back online and of course when i did the deal was gone hours of pointless conversations to the indian sub continent being asked the same questions and being transferred to loyalty department to management department to technical department and back i got excuses that my router was too near a fish tank i dont have any fish and that it may be where i live was too rainy these clowns should be closed down i see nothing has changed in the time i left them and if anything seems to have got worse,Bad,1.0
1734,no stars ive never seen a company so bad at all aspects of their business everything from sending incompatible equipment that didnt work ridiculous customer support who despite hour after hour of waiting and being transferred couldnt help with simple problems to weeks of wait time for an engineer without any service add to that charging for a mobile phone service that i never had which when cancelled and apparently refunded was still charged then they couldnt even send a working postal return label for their own equipment because the post office said it was invalid i have never seen a company so incompetent and useless even after i cancelled everything the still took money from my account theyre that bad and out of control that they scare me,Bad,1.0
1735,absolutely shocking customer service been trying to get a phone deal from them for a week the website said they needed a bit more information a week later c hours on the phone lengthy webchat and two promised call backs that never happened still no one has managed even to tell me what that information is they have blamed my bank my username repeated efforts to buy the same which i was advised to do by the advisors i spoke to and with their own credit control people who it appears will not speak directly to me only pass on the minimal details required to fob off a customer who doesnt have an easy query to solve ive been advised to wait thirty days and then try again been sent emails to have another go at the end of it all i was just told that i cant join tesco mobile what an absolute farce,Bad,1.0
1736,placed an order for phone line and broadband weeks ago but still could not provide any line or broadband never update you about your order instead you have to chase them but they would lie about the connection date and engineer visit i waited hours at the shop for an engineer but he never turned up nor contacted me i called talk talk but they said the cant do anything about it and booked another appointment in weeks would anyone wait for a phone line and broadband band for weeks i suffered a loss in my business as my business is completely relying on phone line and broadband band stay away from this talktalk utterly a rubbish company,Bad,1.0
1737,had to stay with vodafone because of a case i had against them that case is now over and i am glad to say i the customer relations to the ceo team and there is one person that should be named here in the ceo team and that is conner they are rotten from top to you are with them get out before you renew your contract,Bad,1.0
1738,made a complaint they said sorry and that they would give me a discount and reduce my bill to the bill in question was i explained this to the operator they told me i should be pleased since thats the lowest it can go anyway i mentioned that at the beginning of the conversation they said they would give me a discount they simply stated that since i was paying the lowest possible that the job was done bt next for fibre broadband mac mini as a tv box if im going to pay the high prices i may as well get top service as standard,Bad,1.0
1739,having moved house twice in the last months my contract value went through the roof both times i spent hours the first time sorting it out and i really dont have the time inclination or patience to attempt to sort it out again in this case i will be going straight to the exec team who i had to go to last time to get it sorted,Bad,1.0
1740,ive had talktalk wifi and have had problems every single day without fail often more than twice a day i have to switch the wifi off and on all throughout the day because it never works some days it never works even after rebooting i went over days with no internet i have to contact them every month with something wrong with my internet it takes days even weeks to solve the problem and i have to call times a week minutes each time going through same questions checks with no absolute worst customer service poor quality broadband absolutely the sake of your sanity time and money stay away from this company they are incompetent absolutely terrible with internet and talk talk poor service occur every or months many years dont you think i tried everything help talk talk online i spend hours weekly to talk with a new person in customer service and explain everything from the start and no one cares to make a fallow up call believe me i tried they asked me to send check reports to aol,Bad,1.0
1741,absolutely terrible customer service over weeks to fix a fault on hold for over an hour every time you try to call sky are much better i wish i had not left sky,Bad,1.0
1742,signed up and got them again two weeks ago to solve the told me problem you will have your broadband setup in two work days a email saying modem has been shipped and should be here up today and asked where it out they cancelled my plan again the day i called up two weeks ago and havent bothered to call me or send me a ive waited two weeks for my broadband for say there is nothing they can do and if i want to make another order ill have to wait another work days to get it set company ever,Bad,1.0
1743,absolute crap web always login always failing the sooner i can leave this service the better keep clear,Bad,1.0
1744,this company has completely failed to set up a new contract as agreed they turned off my little boys phone contract that i had set up and over charged on the media contract as they failed to set up the bank details i had given them i am done with virgin media and will see them in court when the time arises a massive thumbs down on their customer relations,Bad,1.0
1745,dont want to give any stars to be perfectly honest i am absolutely disgusted with their customer service i give minus i was looking to change my provider but needless to say i will not be entertaining o you can have my money monthly,Bad,1.0
1746,was told moving over to virgin media was going to be cheaper and they would contact my current provider to let them know of the switch they didnt i was getting billed by both companies i called to complain to virgin media and they have put me on hold to their customer services currently been on hold over minutes on a saturday afternoon when i have better things to do foreign call centre that were really hard to understand useless service im staying with they have great customer service and uk based call centres,Bad,1.0
1747,phone and broadband package phone fine no issues with that at all broadband ok i do have a few issues with signal strength dropping low and once so far unable to connect at all for a few hours this was rectified by online diagnostic testing,Bad,1.0
1748,wish i had never joined virgin we have just moved house and arranged transfer of services i waited in all afternoon after taking the afternoon off of work for an engineer and after phone calls and over hours of talk time noone arrived and virgin did not resolve the issue i asked for a call back and days later i am still waiting they have said i will still have to pay for my services from the th even though the earliest they may turn up is the th they have said there is nothing they can do about any of the issues and i will have to pay for services for which i am not receiving the th person i spoke to did a lot of huffing and puffing on the phone absolutely appalled my advice is go to sky or get a freeview box or similar dont waste your time effort or money with a company that doesnt care about its customers from an unhappy customer who is still waiting a callback as per virgins internal complaints procedure,Bad,1.0
1749,round and round answering same questions no one to talk too and now they advise me to go back to the chat page i was on all day yesterday they are a joke i was told in the chat engineer was coming after hours of being told i did not have an appointment but as expected no engineer turned up another hours losing pay,Bad,1.0
1750,its their website that gets to me hard to navigate always trying to sell you something you dont want in a horrible ai way impersonal just horrible never suggests or makes possible any human contact i guess all the staff have been laid off and replaced by robots ugh,Bad,1.0
1751,recently moved to talk talk having broadband issues so contacted them on kept waiting for minutes only to be told to contact back on mobile data which i dont have,Bad,1.0
1752,i am appalled by their very unprofessional attitude towards new customers i waited and waited for an engineer who never turned up they ignore my phone calls no reply to my emails and took over two hours on chat being passed from one department to another to be given nothing but lying excuses i eventually had no choice but to cancel my broadband would not recommend talk talk,Bad,1.0
1753,very dissapointed with them,Bad,1.0
1754,very disappointed with contract they will raise the money between the contract and you cant cancel without penalty charges when i talk with customer service very rude please be aware of terms and conditions before you take the contract,Bad,1.0
1755,virgin medias service is truly horrible i had an appointment for an engineer visit on october never showed up until then i had a your order tab when i sign in to the website which showed an engineer visit no engineer visited and the your order flap has disappeared i have been spending to hours each day on the phone listening to crap music on for the past three days trying to reach someone in customer servicethe company is crap customer care is outstandingly horrible and nonexistent they dont care about you everything is automated and if you ever run into a problem with their service good luck trying to solve it or even reaching a human being in the company absolutely appalling service,Bad,1.0
1756,customer service for both mobile and broadband appalling billing issues broadband speed and reliability issues and not interested in the slightest dont respond to complaint letters so now escalated the matter to the ombudsman avoid unless you like wasting days of your life just trying to get your broadband working or feeling like youve been robbed,Bad,1.0
1757,after years with virgin for my tv broadband packages i quite tried times today to cancel as my contract had finished times transferred and times cut off on the th time i managed to get the lady from india to not cut me off and cancel my contract took a good hour just to cancel after listening to the same old rubbish being read from a prep sheet on occasions i had english speaking customer services representative but they very quickly did the transfer me to another department and yes you guessed it i got cut off absolutely appalling customer services the phone lines were terrible and had to keep asking the virgin representative to say it all again due to very poor english virgin media is not a good service provider in my opinion and can do a lot better,Bad,1.0
1758,got my new phone days ago and still cant use it as sim card needs activated got through once and guy said he was too busy but would ring me back that was days ago i have tried again but just keep being put on hold was on hold for over hour today would just love to be able to use my new phone,Bad,1.0
1759,shocking i was a customer for years i left last summer for a much cheaper deal months after leaving i recieve a letter from a debt collection agency about a unpaid bill absolutely no correspondence from vodafone prior to this to say i owe reading reviews i am not the only person this has happened to after receiving letter i cant get to speak anyone at vodafone unless i do an online chat because i am no longer a customer be careful if your leaving and make sure you check with any unknown final bills,Bad,1.0
1760,very bad customer service there is nobody to help you i just spoke with customer cancelation team her name is chloe she is very rude there is no help for exiting customer she just hung up the phone on me i ask her i want to talk with your manager she said there is nobody to talk with call was just want to cancel the tv which im not using and add faster internet,Bad,1.0
1761,ee pay and go completely useless high priced packages customer support useless they lie about the g coverage i went back on three network and wow i was surprised they are way better then these jokers,Bad,1.0
1762,i wish i could give bt minus stars their customer service from day one has been every time i speak to to them i end up with a bitter feeling like theyve ripped me off from the promotional offer they used to get me to sign up which i was then told i didnt qualify for to the repeated billing months after i closed my account ive heard im not the only one they are doing this to they have been unhelpful and rude the service has been awful and expensive im getting a much better deal in every way from now my contract has run out worst months of my life bt dont care a jot about their customers bt are expensive greedy and the internet was slow i am still waiting countless phone calls to horrible customer service and three months later for the final bill they keep promising me with a cheque for the money they owe me if i dont get it this month ill be speaking to trading standards really cant tell you enough what an awful company bt is avoid like the plague total nightmare,Bad,1.0
1763,not an honest many are,Bad,1.0
1764,have been promised a router to complete my internet connection but it never arrives absolutely dreadful customer service spent hours on the phone trying to resolve this but still no router,Bad,1.0
1765,worst mobile internet took me minutes to find signal and write this if you want to keep your sanity and live in the internet speed is close to a dial up avoid avoid,Bad,1.0
1766,id give a zero if it were an option i am reviewing for broadband service i paid for the upgraded mbps package and rarely received those speeds at one point during our contract we had speeds of mbps and dropped the internet times in a day we had technicians from bt come and look at it and provide no useful remedy as we were leaving the uk we just accepted this terrible service for the last month then we found out that even though we were moving abroad and bt couldnt provide the service in our new destination they would charge us the remaining contract time this is absolute nonsense even better i called their cancellation team to tell them that we needed the hub return box sent sooner than the contract end date and they said no problem no surprise no box was sent and now we have to go out of our way on our last few days in the country to sort this mess out or else they will charge us for the hub,Bad,1.0
1767,upgraded my virgin broadband and was offered a better o deal told they would issue a new sim and i could transfer my existing number to this with contracts from virgin and i received the new sim o told me i could not transfer the existing number to this sim as virgin had already transferred this to o you cannot change the terms on your existing account even if you have a new o contract both companies owned by a joint venture between liberty global and telefonica but no one has a clue what is going on,Bad,1.0
1768,absolutely doubled my monthly rate when my contract came to an end from per month to just for a sim card and less than gb per month usage the signal is forever getting worst and it took attempts and one hour to get a pac code you cannot get through to someone to speak with only by chat and they keep hanging is this company not bust i am in the uk not madagascar,Bad,1.0
1769,ee are by far the worst mobile company going claim to have the best in the uk but yet its the worst claim to have worldwide coverage but go abroad your phone doesnt work at all i even made the mistake of buying a travel pack what a waste of money that was then l wanted yo upgrade my phone with my upgrade anytime contract was not allowed to do that either despite paying for that privilege in my contract customer service is hideous rude and un definitely be going elsewhere for my mobile phone absolutely disgraceful service ee should be ashamed of themselves,Bad,1.0
1770,basically criminals have taken money up front to provide service no service has been provided or set up impossible to or get refund legal action required please be warned before you use bt they are the worst company in existence they will steal from you and there is little or nothing you can do to prevent it,Bad,1.0
1771,the experience ever i dont if had i going to put i am with i thought they are good at first but they doing problem were no the direct debit to charge my fee because they are just then need to make money,Bad,1.0
1772,two months ago i ordered a sim with uk plan unlimited bf for and it was okay till today namely i received a message they were not able to renew my bundle due to payment failure i have tried to contact them several ways chat phone call i spoke to mariella and via chat and on the phone first hang up my call when i asked him if he can transfer me to someone else who could help me and when i called again he introduced himself different name and pretended to be someone else but i recognized his voice and his way of speaking english it was definitely him and he tried to make a fool of me its rediculous i cant believe such things happen everyone i had the opportunity to talk with said something different what is more its nearly impossible to speak to someone on the chat it connects you to the people who dont answer or connects to no one due to their internal system might have some good deals sometimes but dont start with them cause their customer service is the worst in the world,Bad,1.0
1773,worst in the signal is intermittent at be looking to buy out of contract early and never give another penny to this shoddy vampire outfit ps no i wont go to a quieter place to talk karl because im writing this using my mobile data as ive had no talk talk signal all day you thieves,Bad,1.0
1774,overpriced slow broadband that constantly drops out and non existent customer service ive been with them for years including predecessors and theyve just gone over the edge of a cliff following response from virgin all of that has been tried range extender ordered but never delivered engineer visits booked never turned up still only getting on average of the service we pay for month telephone doesnt work tv keeps dropping out broadband so flakey weve paid for a second line with zen as virgin just wont do anything about it,Bad,1.0
1775,i was promised an email by your staff by monday and i am still waiting called your number and couldnt get through after waiting minutes having paid for a new connection on rd december and the installation charges i still have not received anything yet very bad,Bad,1.0
