,CleanedText,Type,Rating
997,extremely disappointing experience with ee terrible website and abysmal customer service,Bad,1.0
998,terribly overpriced and far from consistent wifi connection again horrendously overpriced shop around for a better option,Bad,1.0
999,we have been with talk talk for many many years but the service is just terrible our phone line is crackly faint and often goes out of service the broadband is also terrible have been more times than you can shake a stick and still nothing gets better we will definitely be leaving at the end of our contract,Bad,1.0
1000,really unhappy with price increases and then the absolute cheek of this company is to offer you the equivalent discount if you call to cancel if you dont accept that option you are then put on hold for ages only to be cut off it is absolutely appalling the worst customer service and entrapment i have experienced,Bad,1.0
1001,like so many other people had a fault on my line bt promised to fix it but never did then argued with me when i asked for compensation the complaint is still ongoing i was told today i could not escalate the problem but this contravenes bts supposed customer code of practice,Bad,1.0
1002,upgraded to a moto razr and now days later they still wont allow me to send the thing back this means i have missed out on the sony headphones offer with the xperia v i am soooo angry they told me that sony werent selling the phone on there network useless and very expensive,Bad,1.0
1003,proceeds to ring my year old autistic daughter atleast once a month this month tho they were asking alot of personal questions who she is her parents name address etc defiantly not what you should be asking as soon as she states shes under surely you must ask to speak to a parent or guardian happens again and ill be reporting it calls being blocked from every number you call her from she has a phone for emergencies not to be harassed by grown adults that think its okay to ask a year old disabled child were she lives,Bad,1.0
1004,i had a contract with vodafone with iphone and best the process was extremly painful and i did not renew it and i bought the new phone directly from apple my contract ended on october and i did not care i was paying gbp for phone and gbp for the line my contract ended and they continued to charge me gbp despite the phones debt had been fully paid they charged me months gbp for unlimited max plan and i have the same plan for my second phone with them they are charging the same service but the cost is gbp i thought it was a mistake i have reached them and explained this was their regular process and till the moment that i am realising they are stealing money from my pocket they would have charged it and they are not refunding it this is proper should be illegal and i am sure this is agaisnt treating customer fairly approach i thought the cost would be fair but i was paying and gbp for the same noone can say this is fair,Bad,1.0
1005,tried to upgrade on my sim only account to be told i have to pay for the last seven months of it but i want to increase the amount i spend with them so where is the logic in the past if u wanted to increase my contract it was free to upgrade if i wanted a new phone its free to upgrade i dont need a new phone mine works perfectly thank you there are enough old phones cluttering up the planet i have been with tesco for at least ten years not any more when the contract is over so is my loyalty to you,Bad,1.0
1006,have activated my international roaming before and requested it to leave activated with a data limit it was ok then until another trip abroad when i found out that i cant send a text i didnt have any way of phoning or contacting them to activate it as i was already out of the country webchat not working i wish i was prompted about any changes to my account response to talk mobilei was aware that i needed to activate my roaming before travelling abroad thats why i contacted you to keep it on as i often travel abroad my previous travels were fine but for strange reason you turned off my international roaming without prompting me i am currently out of the country unable to receive phone calls and texts this is causing a huge inconvenience on my part as i am only relying on i dont pay to come abroad and stand next to where there are so few around,Bad,1.0
1007,unbelievable spend two hours on chat yesterday eventually confirmed my account and connection cancelled today get email saying welcome back we are so pleased you are staying with us,Bad,1.0
1008,awful wifi throughout the house nowhere near as good as bt dont believe the mb speeds have had to switch off wifi and use network on the phone while in the house thats how bad it is,Bad,1.0
1009,never experienced a more frustrating and very poor contract with a provider of course we will never go near talktalk again and will ensure that all our friends and associates will be made aware of this disastrous year i am now seeking legal advice in preparation for a substantial claim for being subjected to excuses putting the phone down during conversations unintelligible language poor phone line reception manufactured socalled conversation recording information fraudulent submission to an apparent independent conflict adjudicator regular overcharging on our account ongoing tech problems plus other problems details being compiled,Bad,1.0
1010,expensive poor customer service poor contention rate,Bad,1.0
1011,please find an alternative broadband provider to cant comprehend how companies as large as talktalk and are so inept and been without broadband for days now and they cant manage to book and engineer between them ive spent nearly hours on the phone over the last day and wasted half a day off waiting for an engineer not to turn upi only scored star as isnt urge you not to use talktalk,Bad,1.0
1012,worst ever broadband consistently dropping stopping and low discount given that does not correct the issue dont buy this very bad,Bad,1.0
1013,i originally received my pay as you go sim around months ago and opted for the all you can eat sim for per month that was on offer i registered online and added my debit card and opted for the auto top up and gave it to my son who has just started college a month later my debit card expired and a short while after i realised that service had stopped due to no top up anyway my wife decided to use her debit card to top up and add auto this is where everything has gone wrong my son in the last week has received messages stating that his credit has run low and has automatically topped him up by costing us on the registered card without the eat all you can deal so i decided to check this on the registered account that i had originally setup online my where i was prompted to give the mobile number it then stated that the sim is not registered and there is no account setup whatsoever so i decided to call them today and spoke to rosie morris real name and i explained the situation she told me that when i top up i should select the above package everytime every month just like the other major mobile networks and she also told me that they do not under any circumstances do this for the customer then she told me that i registered the extra package yesterday this is what really shocked me because i had not been online or selected any package at all yesterday and neither has my son so who selected the add on and i know for certain that it was not done from our end she claimed it was not done on their end so who selected the package this really upset me as id know they must have done this and really they should have done it after the st auto and not after the th auto i am really disheartened with the response and total service i have received and i am at this moment going to contact ofcom if i dont receive a satisfactory reply and some sort of refund i however do suggest to all customers not to register a debit card and also be sure that when you select a extra bundle to double check it as they do not advise you to do this every month and watch out for phantom random ghost who only tops up in the companies favour,Bad,1.0
1014,ck hutchinson is a is surely just another attempt by the chinese communist party to insinuate itself into our telecommunications network with likely dire consequences for all of must not go ahead,Bad,1.0
1015,website states month contract but only once you have paid does it reveal you have been defrauded into signing an month contract this company is a disgrace will be filing a complaint with ofcom,Bad,1.0
1016,i was a loyal vodafone customer for around years when it came to an upgrade they offer you awful deals so i decided to move to the network i closed my account all properly and made sure i had a closing acount date months later ive received a letter stating i owe a small sum to vodafone of and they stated in the letter theyve forwarded my details to a debt collection agency even though i had no call regarding i owed this mystery the fact they went straight to a debt collection agency without even letting me know i owed this money is an absolute joke if youre thinking of joining this company id stay well clear they dont give you very good service for the money youre spending and when youve left them theyre treacherous,Bad,1.0
1017,if i could give a i would company have dreadful engineers that fix your equipment where you cannot get to it charge you for an internet speed of but you only get they then send out engineers to sort the problem all turning up at the same time and do absolutely nothing they then turn off all my services without notification even tho i was stupid enough to keep paying worst of all they then start me on a new contract which is quid more than the original even tho i didnt agree to it as they broke data protection laws and spoke to my year old child and gave him the contract in my name even tho i was at work and never spoke to them to give them any permission they have not fully installed my services and are saying they are going to charge me more well i think court procedures are now in place as they are incompetent never been with a company so disgraceful and untrustworthy as this one folks please stay away they are the worst kind of robbers and liars ive even come across,Bad,1.0
1018,ordered a sim for my wife which was supposed to be delivered in days week later it still hasnt have been on the chat and been told by agents that they would get back to us never have we were told to send an email to customer service which would be responded to in hrs it has not so either customer service staff are incompetent or more day and we will cancel and go with a more professional and customer focused company,Bad,1.0
1019,recently bought a new house where the previously owner had virgin and my goodness what a mess they have made with the wires they wires arent neat or tidy and are all around the house also they have broken vents to put there wires through what an absolute shambles i would like all these wires removed the vents repaired as i wont be using virgin anytime soon,Bad,1.0
1020,hi from the social team here really glad to hear you found it a simple and easy process thats what we like to hear thanks for taking the time to share your experience with us,Bad,1.0
1021,been with vodafone broadband for months with absolutely no issues over the past weekends at peak times the service is barely usable speeds of mb down and up this is a nationwide issue affecting everyone vodafone dont appear to be doing anything about it will be cancelling in the morning,Bad,1.0
1022,shocking service the company is called talk talk but you cannot speak to anyone switched from sky and my equipment was sent via dhl courier requested the package to be sent to a local dhl collection shop tracked delivery which states delivery was received yesterday went to shop to collect and never received package dhl parcels do not take incoming calls and no body at talk talk is available to resolve spent hours on their online text chat and still no further ahead cancelling and returning to sky sickening experienced do not go near these muppets,Bad,1.0
1023,disgusted by the way we got treated in vodafone in milton keynes this evening the assistant manager dee had no respect at all and was very rude and disrespectful to us as customers and other customers in the shop if for one minute he thinks shouting at us was going to put us off from not accepting the repair then hes wrong we have been to the shop four times now unhappy about a phone that was sent for repair and they told us they cant authorise a replacement because they dont make that model anymore and their rm isnt available that is just unacceptable the repair was not done correctly and we were forced to take it long standing vodafone customers we will be surely alternating our provider,Bad,1.0
1024,since i spoke to virgin just over weeks week ago because i was considering using their services but i have been cold called approximately times at least times i have told them to refrain from calling my number yet they persistently call me and hang up when i tell them to remove me from their call list if virgin was an their actions would be considered harassment,Bad,1.0
1025,i was disgusted to learn today that my step dad has been charged for a vodafone employee to transfer his data from his old phone to his new phone this is an absolute joke and a simple case of them preying on people who are not so great with technology and charging them for thier lack of knowledge i could have done this myself free of charge a very simple task but my stepdad didnt realise this and thought it was a very difficult task i am so shocked that this is happening please beware of your elder family being taken advantage of in this way i appreciate your reply vodafone but again its day light robbery of the elderly and what you have listed can be easily done by me certainly do not need a tech team to do that is there an option for a refund and to cancel the process i expect not,Bad,1.0
1026,ive never experience such a poor customer service in my entire life i wanted to get a home broadband with an engineer to install a line as the previous tenant has knocked the access point from the wall everything went through at the end ive asked when will the engineer come to install the ap reply was oh sorry you needed an engineer to install a line i can see that you have ap ready is no need for engineer to which i then went ahead and explain that the previous tenant has knocked the ap off the wall as if stating it from the beginning wasnt clear they advised me that there are two options either to wait for the activation and then call to schedule an engineer which will take another two weeks or cancel the order and do it again along with scheduling an engineer guess what i did it and they made the same damn mistake the second time ive just called today a third attempt and i was told that i need to call back after the activation of september to schedule an engineer who will arrive the of september to perform the installation lets see how this goes as ive told them if they going to tell me one the of september that it will take two weeks for the engineer to arrive then ill cancel the order and forget about vodafone,Bad,1.0
1027,i took out a t mobile mobile broadband and after a few weeks i began having problems it would run slow and drop out then i would get massages stating i had used then of my fair usage policy i contacted customer support and the confirmed there was a problem and that i had not used nowhere near my download allowance but for some reason even though plan was for mb i was only been allowed mb there was a fault with the product and the ee engineers would investigate i took out the plan in october and i still having the same problems now despite contacting them on a regular basis in april again their engineers would investigate and would call me back they never did now though they admit there may be no solution to sorting the problem out i asked for a refund as i have not enjoyed the service which i signed up for the refused and now state they have no knowledge of my concerns befor april i have been on hold on st june for hrs and never got to speak to their technical department then a further hrs on the nd only to be told that their engineers wanted to contact me from april to turn off my laptop and remove the dongle and the problem would be sorted this as i guessed did nothing and was still getting usage policy emails and a further hrs today i was dealt with quite rudely by their customer service as again they admit there is a problem with the service but their not prepared to refund me for a service which is not working and me for the time on hold which has hit hard on my phone bill i not recommend t mobile they are nothing but time wasters and crooks,Bad,1.0
1028,i have placed an online order i got an email saying we just need to confirm a few details with you as i am a person suffering from a strong social anxiety i made the call using ngt it seemed like they needed to verify my id i visited the ee store in wood green they couldnt even understand i had already made my order then they went on thinking i was there to collect i was finally able to get someone to seeing my documents although only after showing them a screenshot of the ngt chat had two members of the staff telling me i didnt have to verify my id and they were sure i finally gave them my national id card they told me that they could only process a passport i went home and called ee customer service again they asked me to go back with my passport and an account number they never told me my account number before the first experience there already took an hit on me i decided to go there a second time knowing the people in store already knew about the whole matter i had to talk to someone else so i had to explain everything once again this time was the actual manager at the store also had no clue about this whole id verification after insisting for quite a bit of time he then finally agreed on proceeding he went to a pc and then just told me he simply couldnt scan my documents all of this despite being previously told by a different member of the staff at that specific ee store to go home collect my passport and come back to scan i was proposed to just open a new account had the payment successfully gone through and then being told that they unfortunately couldnt continue with my order as the address didnt appear to match except for the fact that the guy in front of me was holding in his hands the bank statement linked to the credit card so at this point i was really feeling emotionally and physically unwell i was then asked to wait for a moment at some point i noticed the guy who previously advised me i stood up and went to him to ask why he had advised me to bring my passport back if they even couldnt scan it the employee asked me to sit down and relax he also added that it was just a phone as if wasting a day going back and forth for nothing and experiencing some serious social anxiety was all well and fine someone has got back to me and said there was absolutely nothing else they could do still wanted to try something and called ee customer service and asked them to talk to the staff at the store at the end of the call the manager simply told me i had to go to a different store so to make a summary of it after wasting a whole afternoon feeling unwell i had still not being able to confirm my id despite doing everything exactly as instructed i have barely managed to get to my apartment before throwing up from all the stress caused to me i decided to call ee customer service again they said that every ee store must have a functional scanner so why on earth did the store manager at wood green insisted that they absolutely couldnt scan my docs i confirmed my intention to cancel the contract thanks god this was the end of iti am leaving this review because i want to warn anyone else with anxiety against living the same hell i sincerely suggest you to save yourself some time and mental sanity too i left some very bad reviews but nothing came even close to the awful experience i had today ee should be shamed about how poorly you treat people who are just trying to get a service and dont plan on having their day completely ruined by you the service i have received today was truly horrendous well done missing out a contract,Bad,1.0
1029,if i could give a zero i would come pm every night the wifi shuts off until am they say its my electric when it not lost my job and couldnt pay this month asked for an extension they said i had to pay half i said it was physically impossible they passed me around to different people where i had to explain it each and everytime and then they hung up on me then i get a email saying sorry im leaving talk talk you owe us rung them back and they said they have cancelled my contract so ive gone with ee talk talk can get stuffed avoid at all cost ee was more helpful and gave me a really good deal,Bad,1.0
1030,my plan was for a month bit it still keeps deducting double the amount i have been on calls twice with virgin team but it still deducts the amount,Bad,1.0
1031,service quality poor massive price increases,Bad,1.0
1032,internet consistently cuts out in evenings in a daily basis and randomly during day they keep calling me to ask about renewing my contract no bloody chance when you mention the shocking connections why dont you call us and speak to technical help have you ever tried to call technical help minutes trying to get through to someone only to be told i need to restart my router which by the way never helps as its not my equipment has reported service issues almost everyday in june and july doesnt look your a games buff and signal cuts out i literally want to smash my router im going back to virgin its still messed up but at least it doesnt cut out times a day no wonder you have to bribe people with rewards to join gift card never again,Bad,1.0
1033,shocking service so many problems since the upgrade of v box playback and catch up playback issues error message cs cs etc etc tried whatsapp wasted hours of my life i will never recoup and forum discussion whatever happened to customer service,Bad,1.0
1034,internet not working at all ringing them times and calls have been finished without sorting problem out all time spend just answering to all them stupid questions to get connected somwhere just cancel my contract as im paying for nothing,Bad,1.0
1035,absolute shocking customer have a better chance having a conversation with lord lucan than someone from virgin media customer services,Bad,1.0
1036,when i tried to join they tell me the system is down i have to work tomorrow no incentive offered to get me to ring tomorrow i will pay more tonight to a company ready to go,Bad,1.0
1037,is sleeping tight i have been using for three years recently i could not able to make any call or sms i just wanted to keep my number and switch to another network everytime whenever i had tried to get pac code by sending sms to they replied sorry its technical fault even i did try to call them via and there was no response everytime the call was on waiting guess what email is also have failed to contact if there is no customer service available u better shut the company i dont know how to get pac code now,Bad,1.0
1038,i havent been with virgin media i did try to join it got accepted online and i got a time slot when to be installed and welcoming me to the virgin media family thought thats great as i was having internet problems and wanted a faster speed so everything was great until i got a email stating we are checking your details this was hours later after being successful i didnt understand what was going on so i phoned up virgin being put from different departments for ages spoke to someone who was extremely rude and said well you have tried before and been refused well really why should that matter if youve been refused before we will refuse you again but i was successful and passed got a delivery time slot and everything no online accepts everyone its just the computer right okay so i i have been refused then hmm pretty much they do hard searches to so just be warned as my credit score looked like i was desperate for a credit loan of them as they done it four times they made me feel like i done something wrong lol i applied for internet not a bloody mortgage calm down virgin media and chill out hahaha,Bad,1.0
1039,i have seen numerous communication companies out and about during the lock down so it makes no sense to me why talk talk isnt doing a think about the internet dropping on and off every mins i got a text claiming an engineer will be out in days but its a lie as they register the fault report as resolved a minute later phone lines claim reduced staff when in fact its zero staff this is making my year old great nan with dementia really frustrated and even more confused as she isnt able to contact people how she normally does disgusting service even before this lock down i would never recommend talk talk to anyone,Bad,1.0
1040,if i could give zero stars i would i currently have a bt tv issue and every option on the self help instructions simply take you on a loop to no where i just cannot find a way to get contact with a person can anyone e help i have no hair left,Bad,1.0
1041,the worst network signal i dont have signal almost anywhere in london and the funny thing is that when using signal check and i enter my postcode near hampton it said good signal indoors and outdoors but thats a pure lie there is never signal indoor or outdoor of my house i have to use wifi calling for last years that i leave here and also hampstead heath where i work at the moment there is no vodafone signal at all another funny thing is that in hampstead heath the phone shows full bars g signal but it means nothing because it never connects in that area cant wait end of my contract to leave vodafone,Bad,1.0
1042,my contact ended with vodafone ended in september i got my pak code and moved t another nex work as they were over priced i paid final bill in september direct debit i received an email yesterday stating i owed which must be paid by the th november i rang vodafone customer services yesterday to pay was told i had to pay additional for late fee after been passed from one dept to the next stay away from vodafone poor customer services rip off and a bunch of i could give a no no,Bad,1.0
1043,awful sent my phone to them as they quoted for it the phone mint when i sent it to them today i receive an email to say theyre offering for it as it has white spots on the screen absolutely awful avoid seems like theyve paused the sell your phone part of the business which makes me think that this happens frequently really is disgusting behaviour from a company that i trusted,Bad,1.0
1044,they are taking the ps told them about our house move month in advance as i know that the new house has never had virgin installed so expected extra work to need to be done asked for install on th feb agreed to rd march on the th feb guys came out and looked at the floor for seconds i then get a text saying the install has been moved to the th march not happy i then get a text saying that they can pull the install forward giving me a choice of days i selected one only to get a text the next saying that because of the extra work that needs to be done they have to go with the original install organisation and a complete shambles of what should be an easy thing to accomplish given that i had already told them everything they need to joke and cant wait to be free of them,Bad,1.0
1045,my mum is in a care home and the trouble i have topping up her mobile remotely is staggering every time is an ordeal and i cant wait to get hold of the damn phone and change the sim,Bad,1.0
1046,what a joke of a company been trying to port number over for days still they havent managed to do a simple thing call customer service everyday get told same thing everytime it been escalated,Bad,1.0
1047,avoid getting insurance with them and do not go in store they are both deceitful and negligent i have been an ee customer for almost over years and at this point ive lost all confidence in the stores and the customer care accidentally smashed my screen though i had insurance with ee and had been paying for it monthly i still had to swap my brand new iphone s for a refurbished phone with only days warranty as if that wasnt enough of a rip of they also went ahead and charged me excess there was no paperwork to inform me of this and i certainly wasnt told in store instead i was pressured to take the insurance i did not want it originally and told to just cancel it after weeks of it was that much of a i got the new phone the battery life was poor it struggled to stay connected to either my data a wifi connection without being restarted and could not even cope with a simple game of candy crush without freezing and glitching the icing on the cake throughout the whole experience however was having the customer care advisors hang up on me more than once ask the right questions and you get cut off its as simple as that you dont need to be rude or difficult in any way to get hung up on dont join ee in store and whatever you do do not accept their insurance,Bad,1.0
1048,not go with bt there customer relation team are useless i tried speaking to customer service manager i can not believe that this is his job my year old can do a better job beware you will be making a mistake,Bad,1.0
1049,v poor customer service my contract finished and vm kept charging me extra new price saying it is my responsibility to inform them about my contract ended how on earth the contract work like that after contract period you been put off on new increase price package without your consent the customer service very poor rather admitting their mistake putting all the things on your head after contract time finish,Bad,1.0
1050,i have never been so angry and disappointed with a product in all my life i have had virgin media since the beginning of august and i have had nothing but bother ever since first was that i was given a date for install and when the engineer arrived it was only to install tv and nothing else and they said that if i was to accept the install we would have to pay extra to get the broadband and phone installed i refused as that was not what we had ordered this happened for the second time and for a third time we eventually got it all installed after a long wait and a few wasted days off i have complained many times about my broadband not being the speed that i am paying for also i got the wrong contract as when i first ordered my bundle i asked for sky sports and it wasnt put on my account when i phoned about this they wouldnt believe me and i finally spoke to someone who asked me to send the paperwork to prove that i had ordered it i have now had engineers out to look at my broadband and the engineer that was out today said that we should be able to get our contract cancelled at no extra cost as we arent getting what we are paying for we only get wifi in one room and when you go downstairs we get no signal the customer service that i have received has been the worst ever i wait on the call for over an hour and then just when im starting to talk to someone finally they hang up this has happened or times now and no one ever phones back which then means i have to call back and spend another hour waiting to talk to someone and i always have to start again which takes a long time to tell them the whole situation again i have asked repeatedly to cancel my contract and i keep getting told i have to pay cancellation free i do not agree with this because i am not getting what i have been paying for the engineer that was out today said that i was to call at pm and by that time his report would of gone through but when i was on the call to customer services they said that they didnt understand the report i have been told so many different things about it all i even had someone on customer services tonight tell me that they can see ive been using my phone but how can that be when i dont have a phone connected when i said this to the guy he quickly changed his story to say tv not phone and i think its terrible that you can charge someone a cancellation fee when i am not getting what im paying for i have been told that virgin had tried to call me and left voicemails which they didnt i have had enough of it all and im going to take this further,Bad,1.0
1051,possible the worst of the worst broadband provider cheap equipment very poor connection super slow and takes for ever to try and get problems resolved they rent their lines from bt so if youve got an issue your last in the que to get any repairs customer services is also very poor the only option they give you is to reboot the router avoid avoid avoid,Bad,1.0
1052,tired to use the chat function when closing my account the kept freezing,Bad,1.0
1053,fantastic review,Bad,1.0
1054,on live chat for hours and ended up with a very rude advisor both issues not resolved very unhelpful,Bad,1.0
1055,overcharged me on my contract for about months before i noticed and kicked up a fuss their official response was meh didnt get any of it back now im with gaff who actually seem to give a damn about their customers oh and please dont respond to this review with your standard blanket sorry you had a bad experience blah blah rubbish i was on the phone to you guys multiple times to get a reasonable solution and some kind of partial refund and nobody cared then so dont try and make it look like you care now by responding to negative reviews,Bad,1.0
1056,shocking customer service weeks with no tv since i moved house the chat support system is joke as no one calls back contact to follow up complaints,Bad,1.0
1057,called twice and made complaint promised new router as old one approx years old and causing issues never received considering changing provider when deal no reply to and new router not received promised would be sent on both occasions,Bad,1.0
1058,i would give a if i have been a customer of talktalk for all of days and have decided to cancel my plan before it has even started due simply to the atrocious customer initial plan was cancelled they couldnt tell me why i had to spend minutes on the phone going through the same information i had provided on the chat the day previous noone speaks very good english so it is very difficult to understand they obviously read of a script which is very convoluted and unclear they were supposed to email me my new order number and confirmation of my new second order that was on thursday today is monday still nothing i have tried to phone them twice today it takes minutes to get through the options because it asks you to provide your landline number as i havent got to that stage i have to wait for it to give up and put me through the first phone call went through to someone who hung up and the second call i was on hold for minutes before i thought id give the online chat another go if its this hard to become a customer i would hate to think what it would be like if i actually needed assistance,Bad,1.0
1059,internet has been down for days now no explanation no text message of update so i have decided to call their customer service to have some details the person on the phone asked me for my password which wasnt he asked me then for the amount of my last bill which i couldnt access as my internet is down so we couldnt access to my account he wouldnt change the procedure even though the fact that i couldnt clear the security question wasnt my fault but theirs he didnt want to put me through a manager as i hadnt had clearance as if i would have been a threat to this manager over the phonei am very very upset and disappointed with virgin media service and the customer service looking at a new provider as many who are left away with no internet should do,Bad,1.0
1060,hopeless attention to detail on the delivery front i didnt receive my parcel and have been waiting to hear from bt to remedy the situation online shops are only as good as the human interaction to remedy things when it goes wrong,Bad,1.0
1061,firstly i hate speaking to someone in india please get a call centre here in the i was explained that the actual speed you opt in for is only available on wlan and the wireless speed varies from and your not guaranteed any speed if you do not believe me call them and ask them was totally mislead and the terms and speed were not clear explained to me and their answer was i shouldve read the page contract as it states it there that im not guaranteed any speed on my wireless will be changing providers soon as my contract ends,Bad,1.0
1062,utter have been with them for over years and they dont care at present i have to use my mobile for internet connection as thier new routers are utter rubbish on wifi unless you are in the same room meters in another wifi called so called customer service complete joke idiots not trained and have no idea pay peanuts get over im off to another provider how are they still in business shocking unless bunch of wits,Bad,1.0
1063,i had weeks to find a company after leaving sky i ordered talk talk fibre i got a order id with a installation date days later no email went on chat and different people couldnt find order i gave them benefit of doubt and tried again days i received order number i even received top cashback and yet no email or text so spent an hour on the chat being told again by different people no order disgrace,Bad,1.0
1064,hopeless switched from days no service when away from wi fi been back to store and numerous online chats and still not resolved will be cancelling contract and returning phone today,Bad,1.0
1065,virgin media are a rubbish company virgin are so greedy this company doesnt care one bit about customers all they care about is money i was with them years ago but switched to sky and i have sky q and sky is so much better then virgin media i will never go back to this scrounging company i am surprised this company is still going it should have gone out of business years ago i would avoid this company at all cost terrible service,Bad,1.0
1066,ee were to be the biggest and best network to be with in thats at least what i was told after being with them for months i cant stand them always ringing me up most days and trying to sell me more of their products what really disgusted me was their cheek to send me a letter explaining that my tariff had gone up for my monthly payments because they decided they wanted a few pence more every month and not just me but everyone of my friends and family also on the network this is not the contract i wanted or signed for thank you ee for eliminating yourself from my next mobile purchase decision in a word awful,Bad,1.0
1067,ordered a phone with said next day delivery didnt come that day we are on the rd day and still no delivery used tracking still at delivery depot tried numerous occasions to get a call back but still no call back my old number has been stopped so no phone to use either now sort it out o my contract is with you and its your responsibility to make sure your delivery partners deliver with in the time period disgraceful customer sep at delivery has been sep at parcel at the delivery aug at delivery has been aug at your parcel has been delayed by hrs as its out for delivery well let aug at parcel loaded to delivery aug at parcel at the collection aug at parcel at the collection aug at order aug at,Bad,1.0
1068,is a uk virtual network operator mvno and they advertise and sell pay as you go sim cards with eu roaming enabled most likely one would purchase seeing the savings deal of uk data and inclusive roaming on a payg sim card this is where customers go wrong and companies like capitalize on dodgy does not work as mainstream operator in fact you do get access to the network but the sim module management call routing and termination especially while in eu countries is mainly done by connecting back through their own infrastructure here in uk also the all important settings to do this while on the foreign operator network especially while in the eu are dependent on how much they can push settings each time your is attached to the host and will also depend on the way handset configuration is updated to cell tower and its configurations this is not an easy task and they often fail if you do not update the handset before starting roaming while in uk this is the reason why bundles bought are often not possible to activate on the sim while the sim is on a foriegn roaming network if they are not activated there is no way you can get roaming services may be except incoming calls depending on where you are and the terms your host network has dictated to these details are buried in the terms and conditions in an alien language hence they get away from ofcom point of view by not getting sadly the customer services does not know the above story full enough or people they employ are not technically savvy enough to understand their own complex infrastructure setup the management either do this purposely so to pay less on call termination charges so they would profit more from poor customer one word avoid their services unless you absolutely know how to make it work for your benefit of saving cost,Bad,1.0
1069,i have a query which is months old and still has not been resolved i called customer service several times and was told different stories each time,Bad,1.0
1070,worst company i have ever dealt with i was given the run around for hours on a single call trying to obtain my pac code i was a customer for years absolutely disgusting way to treat customers thankfully i wont be giving them a penny for the rest of my life i just feel sorry for their existing customers no matter how great the deal is do not go for it saving a couple of quid per month may seem great at the time but trust me its really not worth it,Bad,1.0
1071,still waiting june having requested installation in was pulled ages ago but for some reason the job doesnt get finished engineers that conduct a site survey have no idea why this min job is nor being been waiting since february to have my broadband now couldnt organise a decent drink in a seem to have outsourced their roadworks out to a bunch of incompetent morons that dont communicate with one probably cancel this pita on monday and go back to in fully understand requiring permission from the council makes perfect sense what i dont understand is why my installation has been rebooked and cancelled times if on every occasion there was no permit granted times an engineer has visited time hes had to leave because the t had not been installed its wasted his time and mine all i need is one date it makes sense to set that date after permission is granted by the council not every weeks,Bad,1.0
1072,as they say from hero to zero disappointed by virgin media broadband after years they no longer want to keep existing customers they plan for is to gain new customers and kick out old customer or offer unbelievable monthly price virgin media quote me a month while i pay very rude customer services they keep you on the line for longer and then pretend they going to help me put you on hold and they offer you such astonishing price of although i told them i want to get the cheapest as the same plan on being at the moment they said yes and then they offer you astonishing price this is a clear message for all customers please leave us we are trying to get a new customers i really dont care about the existing customers,Bad,1.0
1073,completely non existent customer service i want my pac code as i have given up on i called their customer service on and waited for minutes with no response then called their normal london number on still no response the call quality is not very good the roaming service doesnt work as described on their website as per ofcom website a pac must be provided to you immediately over the phone or within two hours by text and it has more than hours and i have still not received my pac code for the price that they charge you can easily get better deals elsewhere kind,Bad,1.0
1074,extremely poor internet can barely stream netflix despite them saying its mb wait till my contract is up,Bad,1.0
1075,it is interesting to read the reviews highlighted on this site following what i can only refer to as the most appalling customer service experience from any company i have dealt with my husband contacted vm and was assured our payments would be a month this has not been our experience since this discussion which was confirmed by email when we first contacted vm to query a bill we were advised it was higher as the last advisor had not completed the correct forms weeks should we pay more for vm errors we have now recieved a further bill with ever increasing costs which are wholly inaccurate we have spent hours literally on customer service phone trying to seek resolution from customer advisors who would appear to be reading from the same script no managers are ever available to speak with always in meetings and when promised call backs within hrs max these never happen after minutes on the phone today an accounts manager agreed to resolve our issues but needed to speak with another department yet again i was reassured i would be contacted with hour you can guess this did not appalling customer service i have been with for years and feel saddened this is how you are treated i note even the response back to complaints on this site would appear to be somewhat robotic and uncaring i consider i will have little chance of any resolution and will need to take our custom elsewhere,Bad,1.0
